Source,Target,Type,Weight
Henrik Asheim,Kari Elisabeth Kaski,Directed,1
Henrik Asheim,Olaug Vervik,Directed,1
Henrik Asheim,Mani Hussaini,Directed,1
Henrik Asheim,Aleksander Stokkebø,Directed,1
Henrik Asheim,Hårek Elvenes,Directed,1
Henrik Asheim,Lise Christoffersen,Directed,1
Henrik Asheim,Tone Wilhelmsen,Directed,1
Henrik Asheim,Ingvild Kjerkol,Directed,1
Henrik Asheim,Helge Andre Njåstad,Directed,1
Henrik Asheim,Roy Steffensen   roysteffensen,Directed,1
Henrik Asheim,Rasmus JM Hansson,Directed,1
Henrik Asheim,Guri Melby,Directed,1
Henrik Asheim,Geir Pollestad,Directed,1
Henrik Asheim,Peter Frølich,Directed,1
Henrik Asheim,M Tybring-Gjedde,Directed,1
Henrik Asheim,Åsmund Aukrust,Directed,1
Henrik Asheim,Anniken Huitfeldt,Directed,1
Henrik Asheim,Espen Barth Eide,Directed,1
Henrik Asheim,Jan Tore Sanner,Directed,1
Henrik Asheim,Per-Willy Amundsen,Directed,1
Henrik Asheim,Ola Elvestuen,Directed,1
Henrik Asheim,Jonas Gahr Støre,Directed,1
Henrik Asheim,Lars Haltbrekken,Directed,1
Henrik Asheim,Himanshu,Directed,1
Henrik Asheim,Mímir Kristjánsson,Directed,1
Henrik Asheim,Sivert Bjørnstad,Directed,1
Henrik Asheim,Mari Holm Lønseth,Directed,1
Henrik Asheim,Kjell Ingolf Ropstad,Directed,1
Henrik Asheim,Cecilie Myrseth,Directed,1
Henrik Asheim,Anna Molberg,Directed,1
Henrik Asheim,Tina Bru,Directed,1
Henrik Asheim,Nikolai Astrup,Directed,1
Henrik Asheim,Linda H. Helleland,Directed,1
Henrik Asheim,Audun Lysbakken,Directed,1
Henrik Asheim,Hadia Tajik,Directed,1
Henrik Asheim,Erna Solberg,Directed,1
Henrik Asheim,Abid Raja,Directed,1
Henrik Asheim,Erlend Wiborg,Directed,1
Henrik Asheim,AnetteTrettebergst.,Directed,1
Henrik Asheim,Mudassar Kapur,Directed,1
Henrik Asheim,Tage Pettersen,Directed,1
Henrik Asheim,Lene Westgaard-Halle,Directed,1
Henrik Asheim,Sveinung Rotevatn,Directed,1
Henrik Asheim,VamPus,Directed,1
Kamzy Gunaratnam,Bjørnar Skjæran,Directed,1
Kamzy Gunaratnam,Mudassar Kapur,Directed,1
Kamzy Gunaratnam,Tone Wilhelmsen,Directed,1
Kamzy Gunaratnam,Guri Melby,Directed,1
Kamzy Gunaratnam,Lan Marie N. Berg,Directed,1
Kamzy Gunaratnam,Carl Ivar Hagen,Directed,1
Kamzy Gunaratnam,Rasmus JM Hansson,Directed,1
Kamzy Gunaratnam,Jorodd Asphjell,Directed,1
Kamzy Gunaratnam,Sverre Myrli,Directed,1
Kamzy Gunaratnam,Lise Christoffersen,Directed,1
Kamzy Gunaratnam,Sandra Borch,Directed,1
Kamzy Gunaratnam,Himanshu,Directed,1
Kamzy Gunaratnam,Lene Westgaard-Halle,Directed,1
Kamzy Gunaratnam,Torbjørn Vereide,Directed,1
Kamzy Gunaratnam,Jan Tore Sanner,Directed,1
Kamzy Gunaratnam,Terje Aasland,Directed,1
Kamzy Gunaratnam,Rigmor Aasrud,Directed,1
Kamzy Gunaratnam,Sveinung Rotevatn,Directed,1
Kamzy Gunaratnam,Espen Barth Eide,Directed,1
Kamzy Gunaratnam,Cecilie Myrseth,Directed,1
Kamzy Gunaratnam,Ingvild Kjerkol,Directed,1
Kamzy Gunaratnam,Kari Elisabeth Kaski,Directed,1
Kamzy Gunaratnam,Mani Hussaini,Directed,1
Kamzy Gunaratnam,VamPus,Directed,1
Kamzy Gunaratnam,M Tybring-Gjedde,Directed,1
Kamzy Gunaratnam,Anniken Huitfeldt,Directed,1
Kamzy Gunaratnam,Henrik Asheim,Directed,1
Kamzy Gunaratnam,Lars Haltbrekken,Directed,1
Kamzy Gunaratnam,Bjørnar Moxnes,Directed,1
Kamzy Gunaratnam,Kjersti Toppe,Directed,1
Kamzy Gunaratnam,Per-Willy Amundsen,Directed,1
Kamzy Gunaratnam,Tellef Inge Mørland,Directed,1
Kamzy Gunaratnam,Erlend Wiborg,Directed,1
Kamzy Gunaratnam,Tage Pettersen,Directed,1
Kamzy Gunaratnam,Jon-Ivar Nygård,Directed,1
Kamzy Gunaratnam,Kjell Ingolf Ropstad,Directed,1
Kamzy Gunaratnam,Geir Pollestad,Directed,1
Kamzy Gunaratnam,Linda H. Helleland,Directed,1
Kamzy Gunaratnam,Nikolai Astrup,Directed,1
Kamzy Gunaratnam,Jonas Gahr Støre,Directed,1
Kamzy Gunaratnam,Lene Vågslid,Directed,1
Kamzy Gunaratnam,Audun Lysbakken,Directed,1
Kamzy Gunaratnam,Eigil Knutsen,Directed,1
Kamzy Gunaratnam,AnetteTrettebergst.,Directed,1
Kamzy Gunaratnam,Masud Gharahkhani,Directed,1
Kamzy Gunaratnam,Abid Raja,Directed,1
Kamzy Gunaratnam,Mímir Kristjánsson,Directed,1
Kamzy Gunaratnam,Eva Kristin,Directed,1
Kamzy Gunaratnam,Erna Solberg,Directed,1
Kamzy Gunaratnam,Hadia Tajik,Directed,1
Kamzy Gunaratnam,Åsmund Aukrust,Directed,1
Lars Haltbrekken,Birgit Oline Kjerstad,Directed,1
Lars Haltbrekken,Liv Kari Eskeland,Directed,1
Lars Haltbrekken,Mona Fagerås,Directed,1
Lars Haltbrekken,Ingrid Fiskaa,Directed,1
Lars Haltbrekken,Dag-Inge,Directed,1
Lars Haltbrekken,Freddy André,Directed,1
Lars Haltbrekken,Tage Pettersen,Directed,1
Lars Haltbrekken,Bjørnar Skjæran,Directed,1
Lars Haltbrekken,Ole André Myhrvold,Directed,1
Lars Haltbrekken,Terje Halleland,Directed,1
Lars Haltbrekken,Grunde Almeland,Directed,1
Lars Haltbrekken,Lise Christoffersen,Directed,1
Lars Haltbrekken,Sveinung Stensland,Directed,1
Lars Haltbrekken,Kari Henriksen,Directed,1
Lars Haltbrekken,Kjersti Toppe,Directed,1
Lars Haltbrekken,Tone Wilhelmsen,Directed,1
Lars Haltbrekken,Mudassar Kapur,Directed,1
Lars Haltbrekken,Seher Aydar,Directed,1
Lars Haltbrekken,Nils K. Sandtrøen,Directed,1
Lars Haltbrekken,Kathrine Kleveland,Directed,1
Lars Haltbrekken,M Tybring-Gjedde,Directed,1
Lars Haltbrekken,Sivert Bjørnstad,Directed,1
Lars Haltbrekken,Himanshu,Directed,1
Lars Haltbrekken,Jorodd Asphjell,Directed,1
Lars Haltbrekken,Sofie Marhaug,Directed,1
Lars Haltbrekken,Mani Hussaini,Directed,1
Lars Haltbrekken,Peter Frølich,Directed,1
Lars Haltbrekken,Lene Vågslid,Directed,1
Lars Haltbrekken,Terje Aasland,Directed,1
Lars Haltbrekken,Sverre Myrli,Directed,1
Lars Haltbrekken,Tina Bru,Directed,1
Lars Haltbrekken,Erlend Wiborg,Directed,1
Lars Haltbrekken,Geir Jørgensen,Directed,1
Lars Haltbrekken,Ola Elvestuen,Directed,1
Lars Haltbrekken,Linda H. Helleland,Directed,1
Lars Haltbrekken,Nils T Bjørke,Directed,1
Lars Haltbrekken,Abid Raja,Directed,1
Lars Haltbrekken,Hadia Tajik,Directed,1
Lars Haltbrekken,Kjell Ingolf Ropstad,Directed,1
Lars Haltbrekken,Eigil Knutsen,Directed,1
Lars Haltbrekken,Rasmus JM Hansson,Directed,1
Lars Haltbrekken,Espen Barth Eide,Directed,1
Lars Haltbrekken,Marit Knutsdatter Strand,Directed,1
Lars Haltbrekken,Åsmund Aukrust,Directed,1
Lars Haltbrekken,Jan Tore Sanner,Directed,1
Lars Haltbrekken,Mímir Kristjánsson,Directed,1
Lars Haltbrekken,Guri Melby,Directed,1
Lars Haltbrekken,Sandra Borch,Directed,1
Lars Haltbrekken,Kari Elisabeth Kaski,Directed,1
Lars Haltbrekken,Lan Marie N. Berg,Directed,1
Lars Haltbrekken,AnetteTrettebergst.,Directed,1
Lars Haltbrekken,Geir Pollestad,Directed,1
Lars Haltbrekken,Mari Holm Lønseth,Directed,1
Lars Haltbrekken,Lene Westgaard-Halle,Directed,1
Lars Haltbrekken,VamPus,Directed,1
Lars Haltbrekken,Henrik Asheim,Directed,1
Lars Haltbrekken,Ingvild Kjerkol,Directed,1
Lars Haltbrekken,Anniken Huitfeldt,Directed,1
Lars Haltbrekken,Per-Willy Amundsen,Directed,1
Lars Haltbrekken,Sveinung Rotevatn,Directed,1
Lars Haltbrekken,Nikolai Astrup,Directed,1
Lars Haltbrekken,Marte Mjøs Persen,Directed,1
Lars Haltbrekken,Alfred Jens,Directed,1
Lars Haltbrekken,Bjørnar Moxnes,Directed,1
Lars Haltbrekken,Audun Lysbakken,Directed,1
Lars Haltbrekken,Jonas Gahr Støre,Directed,1
Lars Haltbrekken,Erling Sande,Directed,1
Lars Haltbrekken,Erna Solberg,Directed,1
Himanshu,Peter Frølich,Directed,1
Himanshu,Masud Gharahkhani,Directed,1
Himanshu,Terje Aasland,Directed,1
Himanshu,Mudassar Kapur,Directed,1
Himanshu,Abid Raja,Directed,1
Himanshu,M Tybring-Gjedde,Directed,1
Himanshu,Kjell Ingolf Ropstad,Directed,1
Himanshu,Linda H. Helleland,Directed,1
Himanshu,Espen Barth Eide,Directed,1
Himanshu,AnetteTrettebergst.,Directed,1
Himanshu,Jan Tore Sanner,Directed,1
Himanshu,Anniken Huitfeldt,Directed,1
Himanshu,Sivert Bjørnstad,Directed,1
Himanshu,Sandra Borch,Directed,1
Himanshu,Carl Ivar Hagen,Directed,1
Himanshu,Per-Willy Amundsen,Directed,1
Himanshu,Sveinung Rotevatn,Directed,1
Himanshu,Helge Andre Njåstad,Directed,1
Himanshu,Nikolai Astrup,Directed,1
Himanshu,Bård Hoksrud,Directed,1
Himanshu,VamPus,Directed,1
Himanshu,Erna Solberg,Directed,1
Himanshu,Hadia Tajik,Directed,1
Himanshu,Henrik Asheim,Directed,1
Himanshu,Audun Lysbakken,Directed,1
Himanshu,Jonas Gahr Støre,Directed,1
Himanshu,Erlend Wiborg,Directed,1
Erling Sande,Terje Aasland,Directed,1
Erling Sande,Nils T Bjørke,Directed,1
Erling Sande,Abid Raja,Directed,1
Erling Sande,Alfred Jens,Directed,1
Erling Sande,Marit Knutsdatter Strand,Directed,1
Erling Sande,Rasmus JM Hansson,Directed,1
Erling Sande,Kathrine Kleveland,Directed,1
Erling Sande,Kjell Ingolf Ropstad,Directed,1
Erling Sande,Kari Elisabeth Kaski,Directed,1
Erling Sande,Sveinung Rotevatn,Directed,1
Erling Sande,Nikolai Astrup,Directed,1
Erling Sande,Sandra Borch,Directed,1
Erling Sande,AnetteTrettebergst.,Directed,1
Erling Sande,Erna Solberg,Directed,1
Erling Sande,Lars Haltbrekken,Directed,1
Erling Sande,Kjersti Toppe,Directed,1
Erling Sande,Geir Pollestad,Directed,1
Erling Sande,Audun Lysbakken,Directed,1
Erling Sande,Hadia Tajik,Directed,1
Kjersti Toppe,Tina Bru,Directed,1
Kjersti Toppe,Henrik Asheim,Directed,1
Kjersti Toppe,Olaug Vervik,Directed,1
Kjersti Toppe,Ingvild Kjerkol,Directed,1
Kjersti Toppe,Mímir Kristjánsson,Directed,1
Kjersti Toppe,Jorodd Asphjell,Directed,1
Kjersti Toppe,Sigbjørn Gjelsvik,Directed,1
Kjersti Toppe,Lise Christoffersen,Directed,1
Kjersti Toppe,Sveinung Stensland,Directed,1
Kjersti Toppe,Ole André Myhrvold,Directed,1
Kjersti Toppe,Peter Frølich,Directed,1
Kjersti Toppe,Bjørnar Moxnes,Directed,1
Kjersti Toppe,Sveinung Rotevatn,Directed,1
Kjersti Toppe,Erna Solberg,Directed,1
Kjersti Toppe,Nikolai Astrup,Directed,1
Kjersti Toppe,Rigmor Aasrud,Directed,1
Kjersti Toppe,Helge Orten,Directed,1
Kjersti Toppe,Tone Wilhelmsen,Directed,1
Kjersti Toppe,Jan Tore Sanner,Directed,1
Kjersti Toppe,Helge Andre Njåstad,Directed,1
Kjersti Toppe,Marit Knutsdatter Strand,Directed,1
Kjersti Toppe,Sofie Marhaug,Directed,1
Kjersti Toppe,Dag-Inge,Directed,1
Kjersti Toppe,Lisa Marie Ness Klungland,Directed,1
Kjersti Toppe,Roy Steffensen   roysteffensen,Directed,1
Kjersti Toppe,Kathrine Kleveland,Directed,1
Kjersti Toppe,Nils T Bjørke,Directed,1
Kjersti Toppe,Marte Mjøs Persen,Directed,1
Kjersti Toppe,Eigil Knutsen,Directed,1
Kjersti Toppe,Espen Barth Eide,Directed,1
Kjersti Toppe,Kari Elisabeth Kaski,Directed,1
Kjersti Toppe,Anniken Huitfeldt,Directed,1
Kjersti Toppe,Cecilie Myrseth,Directed,1
Kjersti Toppe,Hadia Tajik,Directed,1
Kjersti Toppe,Abid Raja,Directed,1
Kjersti Toppe,Eva Kristin,Directed,1
Kjersti Toppe,AnetteTrettebergst.,Directed,1
Kjersti Toppe,Terje Aasland,Directed,1
Kjersti Toppe,Kamzy Gunaratnam,Directed,1
Kjersti Toppe,Ove Trellevik,Directed,1
Kjersti Toppe,Sandra Borch,Directed,1
Kjersti Toppe,Linda H. Helleland,Directed,1
Kjersti Toppe,Kjell Ingolf Ropstad,Directed,1
Kjersti Toppe,Jonas Gahr Støre,Directed,1
Kjersti Toppe,Audun Lysbakken,Directed,1
Kjersti Toppe,Geir Pollestad,Directed,1
Kjersti Toppe,Erling Sande,Directed,1
Morten,,Directed,1
Anna Molberg,Sofie Marhaug,Directed,1
Anna Molberg,Aleksander Stokkebø,Directed,1
Anna Molberg,Anniken Huitfeldt,Directed,1
Anna Molberg,Bjørnar Moxnes,Directed,1
Anna Molberg,Geir Pollestad,Directed,1
Anna Molberg,Hadia Tajik,Directed,1
Anna Molberg,Kari Henriksen,Directed,1
Anna Molberg,Freddy André,Directed,1
Anna Molberg,Jan Tore Sanner,Directed,1
Anna Molberg,Peter Frølich,Directed,1
Anna Molberg,Linda H. Helleland,Directed,1
Anna Molberg,Jonas Gahr Støre,Directed,1
Anna Molberg,Mudassar Kapur,Directed,1
Anna Molberg,Tage Pettersen,Directed,1
Anna Molberg,M Tybring-Gjedde,Directed,1
Anna Molberg,Mímir Kristjánsson,Directed,1
Anna Molberg,Mari Holm Lønseth,Directed,1
Anna Molberg,Audun Lysbakken,Directed,1
Anna Molberg,Sveinung Rotevatn,Directed,1
Anna Molberg,Lene Westgaard-Halle,Directed,1
Anna Molberg,Nikolai Astrup,Directed,1
Anna Molberg,VamPus,Directed,1
Anna Molberg,Henrik Asheim,Directed,1
Anna Molberg,Kjell Ingolf Ropstad,Directed,1
Anna Molberg,AnetteTrettebergst.,Directed,1
Anna Molberg,Erna Solberg,Directed,1
Geir Adelsten,,Directed,1
Helge Andre Njåstad,Mímir Kristjánsson,Directed,1
Helge Andre Njåstad,Henrik Asheim,Directed,1
Helge Andre Njåstad,Bjørnar Moxnes,Directed,1
Helge Andre Njåstad,M Tybring-Gjedde,Directed,1
Helge Andre Njåstad,Kari Elisabeth Kaski,Directed,1
Helge Andre Njåstad,Nikolai Astrup,Directed,1
Helge Andre Njåstad,Ingvild Kjerkol,Directed,1
Helge Andre Njåstad,Lene Westgaard-Halle,Directed,1
Helge Andre Njåstad,Linda H. Helleland,Directed,1
Helge Andre Njåstad,Lene Vågslid,Directed,1
Helge Andre Njåstad,Andre N Skjelstad,Directed,1
Helge Andre Njåstad,Sveinung Stensland,Directed,1
Helge Andre Njåstad,Mudassar Kapur,Directed,1
Helge Andre Njåstad,Rasmus JM Hansson,Directed,1
Helge Andre Njåstad,Guri Melby,Directed,1
Helge Andre Njåstad,Kjersti Toppe,Directed,1
Helge Andre Njåstad,Anniken Huitfeldt,Directed,1
Helge Andre Njåstad,Jonas Gahr Støre,Directed,1
Helge Andre Njåstad,Kjell Ingolf Ropstad,Directed,1
Helge Andre Njåstad,Eigil Knutsen,Directed,1
Helge Andre Njåstad,Geir Pollestad,Directed,1
Helge Andre Njåstad,Terje Halleland,Directed,1
Helge Andre Njåstad,Abid Raja,Directed,1
Helge Andre Njåstad,Bård Hoksrud,Directed,1
Helge Andre Njåstad,Peter Frølich,Directed,1
Helge Andre Njåstad,Sivert Bjørnstad,Directed,1
Helge Andre Njåstad,Audun Lysbakken,Directed,1
Helge Andre Njåstad,Sveinung Rotevatn,Directed,1
Helge Andre Njåstad,Jan Tore Sanner,Directed,1
Helge Andre Njåstad,VamPus,Directed,1
Helge Andre Njåstad,Roy Steffensen   roysteffensen,Directed,1
Helge Andre Njåstad,Hadia Tajik,Directed,1
Helge Andre Njåstad,Erna Solberg,Directed,1
Helge Andre Njåstad,Espen Barth Eide,Directed,1
Helge Andre Njåstad,Erlend Wiborg,Directed,1
Helge Andre Njåstad,Himanshu,Directed,1
Helge Andre Njåstad,Per-Willy Amundsen,Directed,1
Helge Andre Njåstad,Carl Ivar Hagen,Directed,1
Helge Andre Njåstad,Ove Trellevik,Directed,1
Grunde Almeland,Dag-Inge,Directed,1
Grunde Almeland,Henrik Asheim,Directed,1
Grunde Almeland,Roy Steffensen   roysteffensen,Directed,1
Grunde Almeland,Freddy André,Directed,1
Grunde Almeland,AnetteTrettebergst.,Directed,1
Grunde Almeland,VamPus,Directed,1
Grunde Almeland,Linda H. Helleland,Directed,1
Grunde Almeland,Aleksander Stokkebø,Directed,1
Grunde Almeland,Abid Raja,Directed,1
Grunde Almeland,Kari Elisabeth Kaski,Directed,1
Grunde Almeland,M Tybring-Gjedde,Directed,1
Grunde Almeland,Ola Elvestuen,Directed,1
Grunde Almeland,Hadia Tajik,Directed,1
Grunde Almeland,Sandra Borch,Directed,1
Grunde Almeland,Erna Solberg,Directed,1
Grunde Almeland,Guri Melby,Directed,1
Grunde Almeland,Tage Pettersen,Directed,1
Grunde Almeland,Espen Barth Eide,Directed,1
Grunde Almeland,Jonas Gahr Støre,Directed,1
Grunde Almeland,Sveinung Rotevatn,Directed,1
Nikolai Astrup,Ingvild Wetrhus Thorsvik,Directed,1
Nikolai Astrup,Sofie Marhaug,Directed,1
Nikolai Astrup,Jon-Ivar Nygård,Directed,1
Nikolai Astrup,Aleksander Stokkebø,Directed,1
Nikolai Astrup,Mari Holm Lønseth,Directed,1
Nikolai Astrup,Olve Grotle,Directed,1
Nikolai Astrup,Dag-Inge,Directed,1
Nikolai Astrup,Bård Ludvig Thorheim,Directed,1
Nikolai Astrup,Marte Mjøs Persen,Directed,1
Nikolai Astrup,Lan Marie N. Berg,Directed,1
Nikolai Astrup,Sigbjørn Gjelsvik,Directed,1
Nikolai Astrup,Carl Ivar Hagen,Directed,1
Nikolai Astrup,Helge Andre Njåstad,Directed,1
Nikolai Astrup,Christian,Directed,1
Nikolai Astrup,Ingunn Foss,Directed,1
Nikolai Astrup,Andre N Skjelstad,Directed,1
Nikolai Astrup,Roy Steffensen   roysteffensen,Directed,1
Nikolai Astrup,Lise Christoffersen,Directed,1
Nikolai Astrup,Jorodd Asphjell,Directed,1
Nikolai Astrup,Olaug Vervik,Directed,1
Nikolai Astrup,Mani Hussaini,Directed,1
Nikolai Astrup,Sivert Bjørnstad,Directed,1
Nikolai Astrup,Kari Henriksen,Directed,1
Nikolai Astrup,Lene Vågslid,Directed,1
Nikolai Astrup,Ingvild Kjerkol,Directed,1
Nikolai Astrup,Ove Trellevik,Directed,1
Nikolai Astrup,Helge Orten,Directed,1
Nikolai Astrup,Tone Wilhelmsen,Directed,1
Nikolai Astrup,Åsmund Aukrust,Directed,1
Nikolai Astrup,Hårek Elvenes,Directed,1
Nikolai Astrup,Kjersti Toppe,Directed,1
Nikolai Astrup,Eigil Knutsen,Directed,1
Nikolai Astrup,Sverre Myrli,Directed,1
Nikolai Astrup,Guri Melby,Directed,1
Nikolai Astrup,Bård Hoksrud,Directed,1
Nikolai Astrup,Erlend Wiborg,Directed,1
Nikolai Astrup,Terje Aasland,Directed,1
Nikolai Astrup,Rasmus JM Hansson,Directed,1
Nikolai Astrup,Nils T Bjørke,Directed,1
Nikolai Astrup,Peter Frølich,Directed,1
Nikolai Astrup,Himanshu,Directed,1
Nikolai Astrup,Eva Kristin,Directed,1
Nikolai Astrup,Kamzy Gunaratnam,Directed,1
Nikolai Astrup,Sandra Borch,Directed,1
Nikolai Astrup,Espen Barth Eide,Directed,1
Nikolai Astrup,Bjørnar Moxnes,Directed,1
Nikolai Astrup,Ola Elvestuen,Directed,1
Nikolai Astrup,Per-Willy Amundsen,Directed,1
Nikolai Astrup,Anniken Huitfeldt,Directed,1
Nikolai Astrup,Erling Sande,Directed,1
Nikolai Astrup,Sveinung Rotevatn,Directed,1
Nikolai Astrup,M Tybring-Gjedde,Directed,1
Nikolai Astrup,Sveinung Stensland,Directed,1
Nikolai Astrup,Jan Tore Sanner,Directed,1
Nikolai Astrup,Geir Pollestad,Directed,1
Nikolai Astrup,Mímir Kristjánsson,Directed,1
Nikolai Astrup,AnetteTrettebergst.,Directed,1
Nikolai Astrup,Lars Haltbrekken,Directed,1
Nikolai Astrup,Alfred Jens,Directed,1
Nikolai Astrup,Kari Elisabeth Kaski,Directed,1
Nikolai Astrup,Mudassar Kapur,Directed,1
Nikolai Astrup,Kjell Ingolf Ropstad,Directed,1
Nikolai Astrup,Rigmor Aasrud,Directed,1
Nikolai Astrup,Tina Bru,Directed,1
Nikolai Astrup,Jonas Gahr Støre,Directed,1
Nikolai Astrup,Tage Pettersen,Directed,1
Nikolai Astrup,Linda H. Helleland,Directed,1
Nikolai Astrup,Audun Lysbakken,Directed,1
Nikolai Astrup,Abid Raja,Directed,1
Nikolai Astrup,Hadia Tajik,Directed,1
Nikolai Astrup,Lene Westgaard-Halle,Directed,1
Nikolai Astrup,VamPus,Directed,1
Nikolai Astrup,Henrik Asheim,Directed,1
Nikolai Astrup,Erna Solberg,Directed,1
Jorodd Asphjell,Sverre Myrli,Directed,1
Jorodd Asphjell,Lan Marie N. Berg,Directed,1
Jorodd Asphjell,Tone Wilhelmsen,Directed,1
Jorodd Asphjell,Roy Steffensen   roysteffensen,Directed,1
Jorodd Asphjell,Kari Elisabeth Kaski,Directed,1
Jorodd Asphjell,Guri Melby,Directed,1
Jorodd Asphjell,Nils K. Sandtrøen,Directed,1
Jorodd Asphjell,Rasmus JM Hansson,Directed,1
Jorodd Asphjell,Kjersti Toppe,Directed,1
Jorodd Asphjell,Geir Pollestad,Directed,1
Jorodd Asphjell,Linda H. Helleland,Directed,1
Jorodd Asphjell,Mudassar Kapur,Directed,1
Jorodd Asphjell,Jon-Ivar Nygård,Directed,1
Jorodd Asphjell,Tage Pettersen,Directed,1
Jorodd Asphjell,Henrik Asheim,Directed,1
Jorodd Asphjell,Erlend Wiborg,Directed,1
Jorodd Asphjell,Sivert Bjørnstad,Directed,1
Jorodd Asphjell,Helge Orten,Directed,1
Jorodd Asphjell,Peter Frølich,Directed,1
Jorodd Asphjell,Jan Tore Sanner,Directed,1
Jorodd Asphjell,Nikolai Astrup,Directed,1
Jorodd Asphjell,Abid Raja,Directed,1
Jorodd Asphjell,Sveinung Rotevatn,Directed,1
Jorodd Asphjell,Bjørnar Moxnes,Directed,1
Jorodd Asphjell,Erna Solberg,Directed,1
Jorodd Asphjell,Kirsti,Directed,1
Jorodd Asphjell,Lars Haltbrekken,Directed,1
Jorodd Asphjell,Rigmor Aasrud,Directed,1
Jorodd Asphjell,Espen Barth Eide,Directed,1
Jorodd Asphjell,Jonas Gahr Støre,Directed,1
Jorodd Asphjell,Ingvild Kjerkol,Directed,1
Jorodd Asphjell,Kamzy Gunaratnam,Directed,1
Jorodd Asphjell,Åsmund Aukrust,Directed,1
Jorodd Asphjell,AnetteTrettebergst.,Directed,1
Jorodd Asphjell,Anniken Huitfeldt,Directed,1
Jorodd Asphjell,Kari Henriksen,Directed,1
Jorodd Asphjell,Audun Lysbakken,Directed,1
Jorodd Asphjell,Terje Aasland,Directed,1
Jorodd Asphjell,Hadia Tajik,Directed,1
Jorodd Asphjell,Lene Vågslid,Directed,1
Jorodd Asphjell,Lise Christoffersen,Directed,1
Jorodd Asphjell,Eva Kristin,Directed,1
Jonas Gahr Støre,Tone Wilhelmsen,Directed,1
Jonas Gahr Støre,Bjørnar Skjæran,Directed,1
Jonas Gahr Støre,Sveinung Rotevatn,Directed,1
Jonas Gahr Støre,Terje Aasland,Directed,1
Jonas Gahr Støre,Kari Henriksen,Directed,1
Jonas Gahr Støre,Tellef Inge Mørland,Directed,1
Jonas Gahr Støre,Ingvild Kjerkol,Directed,1
Jonas Gahr Støre,Anniken Huitfeldt,Directed,1
Jonas Gahr Støre,Mani Hussaini,Directed,1
Jonas Gahr Støre,Lise Christoffersen,Directed,1
Jonas Gahr Støre,Espen Barth Eide,Directed,1
Jonas Gahr Støre,Sverre Myrli,Directed,1
Jonas Gahr Støre,Lene Westgaard-Halle,Directed,1
Jonas Gahr Støre,Lene Vågslid,Directed,1
Jonas Gahr Støre,Kathrine Kleveland,Directed,1
Jonas Gahr Støre,Eva Kristin,Directed,1
Jonas Gahr Støre,Cecilie Myrseth,Directed,1
Jonas Gahr Støre,Marte Mjøs Persen,Directed,1
Jonas Gahr Støre,Sveinung Stensland,Directed,1
Jonas Gahr Støre,Per-Willy Amundsen,Directed,1
Jonas Gahr Støre,Tina Bru,Directed,1
Jonas Gahr Støre,Kirsti,Directed,1
Jonas Gahr Støre,M Tybring-Gjedde,Directed,1
Jonas Gahr Støre,Kjell Ingolf Ropstad,Directed,1
Jonas Gahr Støre,Alfred Jens,Directed,1
Jonas Gahr Støre,Mudassar Kapur,Directed,1
Jonas Gahr Støre,Ole André Myhrvold,Directed,1
Jonas Gahr Støre,Sandra Borch,Directed,1
Jonas Gahr Støre,Masud Gharahkhani,Directed,1
Jonas Gahr Støre,Guri Melby,Directed,1
Jonas Gahr Støre,Geir Pollestad,Directed,1
Jonas Gahr Støre,Lan Marie N. Berg,Directed,1
Jonas Gahr Støre,AnetteTrettebergst.,Directed,1
Jonas Gahr Støre,Jon-Ivar Nygård,Directed,1
Jonas Gahr Støre,Linda H. Helleland,Directed,1
Jonas Gahr Støre,Erlend Wiborg,Directed,1
Jonas Gahr Støre,Abid Raja,Directed,1
Jonas Gahr Støre,Erna Solberg,Directed,1
Jonas Gahr Støre,Himanshu,Directed,1
Jonas Gahr Støre,Eigil Knutsen,Directed,1
Jonas Gahr Støre,Kamzy Gunaratnam,Directed,1
Jonas Gahr Støre,Kjersti Toppe,Directed,1
Jonas Gahr Støre,Tage Pettersen,Directed,1
Jonas Gahr Støre,Lars Haltbrekken,Directed,1
Jonas Gahr Støre,Rigmor Aasrud,Directed,1
Jonas Gahr Støre,Åsmund Aukrust,Directed,1
Jonas Gahr Støre,Hadia Tajik,Directed,1
Jonas Gahr Støre,Audun Lysbakken,Directed,1
Jonas Gahr Støre,VamPus,Directed,1
Jonas Gahr Støre,Nikolai Astrup,Directed,1
Alfred Jens,Marte Mjøs Persen,Directed,1
Alfred Jens,Roy Steffensen   roysteffensen,Directed,1
Alfred Jens,Ingvild Wetrhus Thorsvik,Directed,1
Alfred Jens,M Tybring-Gjedde,Directed,1
Alfred Jens,Lene Westgaard-Halle,Directed,1
Alfred Jens,Mudassar Kapur,Directed,1
Alfred Jens,Peter Frølich,Directed,1
Alfred Jens,Grunde Almeland,Directed,1
Alfred Jens,Bård Hoksrud,Directed,1
Alfred Jens,VamPus,Directed,1
Alfred Jens,Ola Elvestuen,Directed,1
Alfred Jens,Nils T Bjørke,Directed,1
Alfred Jens,Audun Lysbakken,Directed,1
Alfred Jens,Kari Elisabeth Kaski,Directed,1
Alfred Jens,Hadia Tajik,Directed,1
Alfred Jens,Torbjørn Vereide,Directed,1
Alfred Jens,Bjørnar Moxnes,Directed,1
